"NOGA";"Canton";"1995 Q3";"1995 Q4";"1996 Q1";"1996 Q2";"1996 Q3";"1996 Q4";"1997 Q1";"1997 Q2";"1997 Q3";"1997 Q4";"1998 Q1";"1998 Q2";"1998 Q3";"1998 Q4";"1999 Q1";"1999 Q2";"1999 Q3";"1999 Q4";"2000 Q1";"2000 Q2";"2000 Q3";"2000 Q4";"2001 Q1";"2001 Q2";"2001 Q3";"2001 Q4";"2002 Q1";"2002 Q2";"2002 Q3";"2002 Q4";"2003 Q1";"2003 Q2";"2003 Q3";"2003 Q4";"2004 Q1";"2004 Q2";"2004 Q3";"2004 Q4";"2005 Q1";"2005 Q2";"2005 Q3";"2005 Q4";"2006 Q1";"2006 Q2";"2006 Q3";"2006 Q4";"2007 Q1";"2007 Q2";"2007 Q3";"2007 Q4";"2008 Q1";"2008 Q2";"2008 Q3";"2008 Q4";"2009 Q1";"2009 Q2";"2009 Q3";"2009 Q4";"2010 Q1";"2010 Q2";"2010 Q3";"2010 Q4";"2011 Q1";"2011 Q2";"2011 Q3";"2011 Q4";"2012 Q1";"2012 Q2";"2012 Q3";"2012 Q4";"2013 Q1";"2013 Q2";"2013 Q3";"2013 Q4";"2014 Q1";"2014 Q2";"2014 Q3";"2014 Q4";"2015 Q1";"2015 Q2";"2015 Q3";"2015 Q4";"2016 Q1";"2016 Q2";"2016 Q3";"2016 Q4";"2017 Q1";"2017 Q2";"2017 Q3";"2017 Q4";"2018 Q1";"2018 Q2";"2018 Q3";"2018 Q4";"2019 Q1";"2019 Q2";"2019 Q3";"2019 Q4";"2020 Q1";"2020 Q2";"2020 Q3";"2020 Q4";"2021 Q1";"2021 Q2";"2021 Q3"
"15";"OW";1;1.19999999999984;1.34216625380547;1.544764907057;1.75954863851522;1.99999999999984;2.22599505556296;2.44149370679418;2.63809084334261;2.79999999999975;3.01102227203471;3.21531594090652;3.42149176735752;3.59999999999984;3.77301335663257;3.97628289626379;4.18422024776059;4.39999999999989;4.59370528384764;4.79484941156731;5.01202618720464;5.19999999999993;5.39843221605373;5.57686705054295;5.7681558966147;5.95624999999996;6.12987249189421;6.2760699777007;6.43513465781157;6.58124999999994;6.73869103472191;6.89897163919637;7.04578043041286;7.20624999999996;7.37090312538769;7.52919146938022;7.69090172286368;7.83124999999957;7.9568817277993;8.0695981481282;8.10586903358791;8.06153846153831;7.89190399895991;7.64100515514021;7.37289928080818;7.1076923076922;6.85934604335199;6.62937047136797;6.40167861153924;6.15384615384606;5.89193625234927;5.6255855224302;5.39345335122528;5.19999999999974;5.14776916717411;5.11456874053962;5.14861280316743;5.18655827084716;5.20281580505465;5.20318607288398;5.1907008256717;5.17294795148523;5.18001040530506;5.17518690940685;5.17546436164786;5.19999999999979;5.27277068578404;5.36544855051342;5.4114867382387;5.39999999999988;5.27129063580645;5.08654584942901;4.91013305411467;4.80000000000016;4.82987688004086;4.92884994921093;5.0074801345351;4.99999999999975;4.82241292448255;4.57096047694024;4.33199891544476;4.20000000000002;4.26699857096758;4.48651656499672;4.79789879505346;5.14999999999969;5.52324766467433;5.85600593800625;6.08627919050681;6.10000000000018;5.79046028869745;5.31332905812184;4.8037751742582;4.39999999999964;4.23634617422432;4.2293819013072;4.30487948879464;4.39999999999966;4.37346986780377;4.32013360723829;4.29732942338721;4.27894117831515;4.23930122786901;4.29063651617524;4.25513650833444
"16";"OW";384.577855887522;385.707407000589;383.619700454959;387.640792403487;388.677199156597;390.22561145284;391.057128403956;394.727975965526;399.367442741559;394.74381590509;392.713916164655;396.027164735549;400.523277811873;399.262020357339;393.337000581924;397.236614124104;402.443372067656;403.780224809597;403.218420556078;403.904406580915;408.976067678701;408.298429261853;407.857371196301;409.353509830114;413.443131657034;411.645924868186;412.328679493172;411.93992739545;413.822896620441;411.48129393673;409.344101398094;410.787517629856;412.718639315782;411.31666300527;409.595029506889;409.155808640663;411.23121357781;411.152032073821;410.099111971089;409.472628666232;410.796981862131;408.23405434635;402.295244849218;402.013599182752;403.207222918215;397.0560362309;396.177654006979;391.467151459981;391.469407335305;385.878018115443;379.216262639736;377.872100605775;380.662660668037;374.699999999991;370.981340618103;371.126337126494;373.183010503258;374.060769607197;373.133508520073;371.742537639614;374.17855506476;373.549385292964;370.673912920193;372.808642746373;376.065837569634;374.699999999989;373.153278102549;375.450548517289;378.975262055287;377.300000000004;377.666800146448;379.217453082139;381.923895139059;382.399999999988;378.449143620927;373.557768714268;372.392558658901;370.199999999988;368.736082385565;371.087483173851;372.507465364196;374.799999999994;374.909001625215;375.461860635413;380.009556642352;379.399999999973;379.565840559204;382.233972088121;385.967293240216;386.999999999977;382.815370365386;382.082199608374;382.12932814006;379.499999999999;378.964955039402;381.858135205765;384.638047336597;386.800000000007;381.868051483142;377.643938264819;379.784281346425;380.101493930263;375.403245554781;370.795917983584;378.685149845739
"17";"OW";1.3;1.24583333333319;1.1962515121372;1.15223778522766;1.09055314169373;1.02916666666643;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"18";"OW";112.303562653563;112.568304668305;111.944354615109;113.064668154988;113.277963963748;113.627272727271;113.773029319852;114.771363264098;116.07620992122;114.686240786238;114.032465388681;114.933949822342;116.180914150819;115.745208845206;113.940110758514;115.00751779138;116.4678518926;116.804176904176;116.564074135299;116.69302588919;118.113251597523;117.863144963144;117.686040445444;118.053425445396;119.142326397516;118.478670147419;118.531822978857;118.2529333741;118.625625392998;117.763866707614;116.956544322351;117.209317376831;117.617581916288;117.049063267811;116.353946839043;116.032760389766;116.4719325716;116.334259828008;115.993736065437;115.946037776986;116.745390837429;116.836760536757;116.58289905554;118.364061463062;120.755361881043;120.99117369117;122.538812000493;122.906662274612;124.728607233124;125.145586845583;125.674844913454;127.680333147401;130.327993701684;129.299999999999;127.093973705791;124.886467193234;122.635990307024;119.859227516103;116.727899246622;113.899134324461;112.938773431992;112.284542095;112.875510591023;116.606547635814;122.474481165096;129.299999999998;139.327065337546;151.429182518739;162.724435315947;169;169.370808036943;166.491971350319;162.562105810884;158.499999999998;155.61114523956;153.729500744255;153.232677902554;151.799999999997;148.92435817315;146.249025752657;143.004709591993;140.299999999996;137.876994832132;135.930131378089;134.977741043085;131.799999999997;127.460060745082;123.356166663024;119.880838362283;116.8;114.44249397249;114.409106220507;115.221928643485;115.299999999996;115.510005147613;116.455079404472;117.301959495478;118.099999999999;116.594149121401;115.304418586024;115.957920442119;116.054773612106;114.620277404391;113.213541659411;115.622327292607
"19";"OW";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"20";"OW";14;13.8910256410256;13.8582377077531;13.5196140550405;13.5911235027362;13.4551282051282;13.2063305283513;12.9731659848605;13.0989611293335;13.0192307692307;12.7563202455244;12.7713926478249;12.8014097518547;12.5833333333333;12.5529549105124;12.5134834542015;12.3741033681022;12.1474358974359;11.9750541235464;11.7857770918492;11.7471518326625;11.711538461539;11.763294770803;11.6070300110955;11.5276401086478;11.2211538461537;10.9653277403883;10.9192437824882;10.8423525123892;10.5673076923079;10.3663624897703;10.2114848322913;9.98621504805427;9.91346153846177;9.62989020669375;9.55279097289479;9.42147775393685;9.25961538461514;9.09024294858316;8.79586281556014;8.95286430710175;8.71005917159832;8.55466492147352;8.70932303407969;8.60814276911006;8.47337278106445;8.33752711870916;8.38543531292305;8.36843014819072;8.23668639053324;8.22252100597369;8.31692701497073;8.21805586418511;8.00000000000033;11.19075607261;14.458530425723;17.742626343678;20.9531461389184;32.151236959221;43.1582019683621;53.9638294315669;64.8233553487989;86.665342597836;108.715322231198;130.962049866777;153.199999999998;183.586842772518;213.832212859962;244.077984532483;274.399999999999;211.151436890544;148.107596115513;84.7826171031691;21.599999999999;58.0587780281854;94.2826287873616;130.723392856459;166.899999999998;164.266144943924;161.701276466844;159.125192292308;156.499999999999;154.285498055422;152.367853535389;150.158658250735;148.099999999998;146.457124147884;144.637866393797;142.905293646663;141.199999999999;139.732023225786;138.399810891653;136.956502914918;135.499999999998;135.781888302774;136.176880173524;136.506499730956;136.9;137.259778069402;135.799144606888;133.370993527309;133.821534854792;134.984146691546;136.92105333306;140.03367166301
"21";"OW";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"22";"OW";367.044038668099;365.047261009667;362.749975212311;363.094980099144;360.669354468557;357.06015037594;352.110088613902;354.362156316768;352.485539972784;349.073039742213;341.715976990244;346.536099591411;345.276437151624;341.085929108486;338.299819534554;339.107225291121;336.274980483022;333.098818474758;330.667111381485;333.089669745165;333.817806781204;325.111707841031;326.296540798118;324.289654373192;323.978866920783;318.826396348013;317.070398846421;315.213742652099;322.917145799904;317.646482277122;315.398515414807;321.184789877307;323.475691234721;316.466568206229;318.76564808243;322.707142295022;321.477296168562;315.286654135338;315.818464754264;315.367175474183;314.805161632098;307.727175080557;302.953193521074;295.103250076218;294.285993963506;281.029001074114;279.905574771009;268.191176347722;263.688134436172;254.330827067668;247.279652290757;242.847281169728;240.643661270253;227.632653061225;216.484104780916;202.561570693426;195.335356139867;186.855102039371;175.353199806997;168.776862938924;161.5504386803;146.077551019685;134.919775693086;125.817115343076;115.608887017904;105.300000000001;107.874260013192;107.878368071985;109.804218339501;109.300000000003;141.303218855327;174.016920316849;200.409255874862;235.6;206.942484933276;176.067962159147;145.857786757046;109.900000000002;115.356296675502;108.845113607724;109.309577946202;106.1;102.758209431838;98.1590240269731;97.0124317827871;93.700000000002;91.2748681662914;102.61397374111;105.816501653506;102.8;99.2194051232363;98.8456284323932;98.7713113524289;96.1000000000012;94.0195892643945;96.1626495112948;97.0449596317376;99.9999999999993;98.9598020119362;98.4531503410724;98.2518479881983;97.5131960348048;97.3776361507506;98.2162601228454;99.4501538971423
"23";"OW";61.609977324263;61.243251268761;60.9142359107266;60.9986750880947;60.5450455970888;59.776347046754;58.9740246082497;59.2946840776099;58.9038931091213;58.3094428247463;57.0494545275137;57.8859049376057;57.6672507443263;56.8425386027404;56.4178194178554;56.4903820121119;55.9296031395957;55.3756343807333;54.7697364562671;55.1055592866475;55.2585897890575;53.9087301587285;53.8534080618088;53.3247397457568;53.1409829221716;52.2005587949459;51.431473167233;50.6358621347168;51.3699511947312;49.7685860058293;48.9960597620641;49.420159735518;49.170648550346;47.3366132167139;47.161081224557;47.2813677068623;46.5258442164044;44.9046404276005;44.9436197571127;44.8747810126064;44.9629323661747;44.2565597667643;45.4163452786717;46.3632977449015;48.6750781538129;48.9601554907678;50.8829172687429;51.0785733650905;52.6455654593586;53.6637512147709;55.0998796128575;57.004691897841;58.950898458375;58.3673469387757;57.2070183273239;54.6225051600844;52.3269758503118;49.0623734092101;45.3037694636961;42.0416591033451;38.7038668037274;34.3797760612164;31.2287105746962;29.178398501711;27.6996057064881;27.0000000000009;27.5970133214891;28.2381377985658;29.3060143149419;29.7000000000024;29.5304073100796;29.0771855607375;27.3806022931758;27.199999999998;27.4052089204172;27.437845555486;27.7406428395793;27.200000000001;28.2330830787191;27.307176133482;27.5724187465858;27.1999999999987;27.2764299632076;27.0732836592539;27.3689769001563;27.2000000000015;26.4993585023084;28.0314032952021;28.1462981877821;27.1999999999991;26.7983937630044;26.9749373078302;27.2628306381323;27.199999999997;26.607666927892;26.801972032029;26.8238671591574;27.2000000000015;26.9170661472483;26.7792568927733;26.7245026527915;26.5235893214685;26.4867170330058;26.7148227534156;27.0504418600243
"24";"OW";30.4971393543114;29.42191969759;28.7710604126812;27.9681654467092;26.7177545401984;25.1210410706996;24.2604331475623;23.6204237249543;22.4329952779177;20.8201624438091;19.9674535392485;18.695497016144;17.7088556764105;16.5192838169183;15.3923471500085;14.5207922657513;13.6515710953664;12.2184051900294;11.0446301040695;9.95126652806975;8.92908743102538;7.91752656313952;6.99341440501493;6.04858208748291;5.52874649528151;4.69186759297071;3.97423508659733;4.29511336605252;4.64593861064565;4.69186759297189;4.62603138458723;4.79344396692825;5.03954198750181;4.6918675929711;4.521857263236;4.6010947925598;5.05054618443844;4.69186759297227;4.52530273244408;4.79262247785668;5.44969874559565;5.05278048473815;5.45640240665387;5.81854171568314;6.45917711477382;6.49643205180611;6.78015523957315;7.28290636593666;7.76434744028412;7.94008361887366;8.55831040438141;8.95644754682112;9.64601858824651;9.3837351859434;9.3189020972087;8.88543937643589;8.95712889563616;8.83749055680775;8.47494340718668;8.3866077252994;8.50227604414629;8.21963288737318;8.12113181883305;8.32813787718501;8.508497101099;8.59999999999837;9.17972939195077;9.80036430975073;10.454638132681;10.0999999999971;9.24229408517799;7.98451173375321;6.95760000995263;6.29999999999896;6.19485512869442;6.07498614205933;6.72872851505271;6.61666666666517;6.63885847714549;6.7160182468905;6.63225001608033;6.93333333333307;6.4780382300078;6.99584208993634;7.3243545137599;7.25000000000121;7.40053959385222;7.5465595061848;7.60697850418152;7.56666666666664;7.761198958198;7.84427429636508;8.13783416373845;7.8833333333343;8.02630710043986;7.93051221073188;7.9285656999023;8.19999999999612;8.16103488869592;8.10051049042971;7.99067252311961;7.86024323682972;7.85854489299934;7.78576250014388;7.97137476135778
"25";"OW";155.527149633667;155.803946277694;156.750566296239;158.38884884898;158.485213380264;156.911132853819;158.669969722391;161.236689032036;160.755878129622;158.018319429941;159.375423126905;158.621919593034;159.400922178704;159.125506006073;159.141293165439;160.475454599196;161.820585337259;160.232692582192;160.031973865779;160.246850646718;160.798249213594;161.339879158303;162.239491361294;162.784306660498;165.137324172256;165.229279060808;165.10698206178;169.863089769583;174.485669043231;177.465318942489;180.050120987337;183.97632006559;188.380931777323;189.701358824142;191.919013129782;195.408456034947;200.800403411635;201.937398705806;204.042558928657;208.298307673674;214.39135158971;214.691492939914;218.789055420592;222.401528304485;227.307148070688;228.999750231285;232.016084710573;236.253621838251;240.498373311975;243.308007522673;248.637120634562;252.740199734345;257.999672800841;257.616264814077;257.263952931825;254.236012933754;253.323291182235;251.10156365096;247.514501825786;245.312802053899;244.18632795465;241.049552238115;239.00746151777;238.536551370758;237.736128611248;236.100000000004;236.437404998565;237.576506440006;240.661929832827;241.499999999991;244.110239013159;246.557104532798;249.746922837239;252.000000000013;251.759327760427;248.227822777207;247.560081548972;243.699999999983;243.359765915337;245.073053755822;246.723282604009;250.199999999999;248.572361767387;251.400904983768;253.116090258928;253.100000000013;255.143482580484;257.689527028104;259.977120405769;261.600000000019;263.983755699585;265.969487876817;269.898900987894;272.500000000023;279.454902002916;286.271248607768;293.553007410924;301.099999999988;299.669220120415;297.446793740175;293.413597160043;288.624297391518;288.561935034527;285.88940107248;292.704992761691
"26";"OW";431.700288184438;415.339217098896;404.054969850282;385.176397511573;375.214226727657;349.894932756819;331.381637802698;319.434926116415;299.870313715261;284.450648414814;274.201892551878;256.608756626192;238.491041553574;219.006364072818;204.516477710648;185.853769595055;173.946675707934;153.562079730862;136.761980922335;123.656690437852;115.239744700142;88.1177953889123;73.7578151725336;61.1997868280906;53.8098843716195;38.6437319882396;29.0602764256361;32.2390707626037;35.3348624608642;37.0803314119049;29.1103482280722;36.854184027581;35.9898213761591;35.5169308356153;32.3262325617787;36.7271661252608;51.5043542485507;33.953530259198;36.2903655974767;28.3730949898539;35.5891801805466;32.9516736863038;21.8365339918501;27.9730744789379;35.406348490105;33.6344491241591;30.1164686256888;33.0817702704654;35.6573438420479;34.3172245620979;35.0230297913638;35.5526639661815;38.9826141906511;34.9999999997584;32.5721182007466;33.1694681732832;32.516640134364;33.107973089846;32.0153484048263;33.1569181809045;30.2994220060078;28.6807164569161;24.9069463187108;29.352270377003;25.9937293671412;22.5999999998857;23.6030852713685;21.6001593661267;17.9745952441442;13.5999999998935;18.9373728209745;22.9301020445092;31.5381820799317;29.799999999914;34.7134918550411;32.4130505072864;33.0286627317894;26.7000000002371;22.5760532394877;24.0222013558401;26.023007581818;20.8999999999359;21.6913509165042;18.9387421712285;18.2303150747151;11.9999999998413;8.61844474846953;12.8477276199628;7.711745644046;10.1000000001831;14.7712277721313;13.0872889753226;12.9938381757021;9.19999999987351;6.05601214279477;14.5139730653273;22.9345002935664;9.40000000006808;9.36290422584257;9.34576672325919;9.22392369246973;9.25792371700497;9.18036143823217;9.21912483693267;9.30213350627802
"27";"OW";31.0284857571214;64.35675912042;88.7406007686959;121.236776685219;160.249836386376;197.669852573614;232.970729586222;266.864001587499;298.317043998504;330.982946027207;365.073729332217;397.134002773295;430.707724252773;464.296039480486;496.751509400651;530.260944873074;564.20650086414;597.609132933662;630.296057167487;664.583380443513;698.274741869047;730.922226386405;762.407408627762;791.696387911757;815.177190807781;831.534826336591;837.578633130132;838.711064850089;837.190135439693;834.045945777051;832.547907229021;833.065354091922;834.187434120102;836.557065217378;836.7798570378;837.98012948837;838.741538621794;839.068184657092;840.020649598539;842.009227192053;846.413176099527;852.801406988253;859.653928504551;872.352026544155;886.330231119202;900.200937991906;911.812248049261;923.040406739058;935.479694048959;947.600468996181;960.341860157424;973.72452463054;987.220655960142;994.999999999732;1002.63988576574;1008.37379707486;1014.64699718381;1022.50114134518;1033.53771790462;1047.07997369154;1061.38897028345;1075.9383009512;1090.28418781565;1104.81628959017;1118.59644894372;1133.39999999998;1148.95958287145;1162.98188653358;1172.89386504543;1175.79999999884;1168.93373730231;1157.43570869803;1144.58641652536;1133.49999999996;1128.6944353267;1126.78269096227;1126.97071719189;1126.09999999987;1121.82638629904;1116.56484623342;1113.80108449883;1114.09999999904;1120.22584334169;1131.19394813043;1144.25470629634;1156.99999999873;1169.16770959683;1179.23151852977;1188.6841434057;1197.49999999792;1204.87517589521;1213.71404997822;1222.98706227041;1234.49999999921;1249.14016758902;1265.14037871774;1281.567365269;1294.39999999918;1275.72406091851;1266.52920202247;1247.11087647451;1225.975223195;1216.92347494326;1217.9610271144;1250.907780756
